timestamp,dist_s,angle_s,mean_dist,min_dist,view_dist,average_mouse_speed,useful,useless,aiming,shooting,moving,class
2022-04-17 20:58:59,2860.307,260.1346,5786.275,5094.55,71.08616666666667,0.0,0,5,0,0,0,0
2022-04-17 20:59:00,3533.01,58.733000000000004,5881.8150000000005,5187.03,73.623,4.0,0,4,0,0,0,0
2022-04-17 20:59:01,3911.7799999999997,61.913050000000005,6340.376666666667,5187.03,75.72193333333334,5.333333333333333,0,1,0,0,0,0
2022-04-17 20:59:02,3967.91,170.32745,6094.543333333334,4808.18,82.83016666666667,5.333333333333333,0,1,0,0,0,0
2022-04-17 20:59:03,4041.55,328.39605,6065.97,4684.86,69.11893333333333,19.0,0,1,0,0,0,0
2022-04-17 20:59:04,3982.1500000000005,390.8845,5965.116666666666,4684.86,60.56583333333333,34.0,0,1,0,0,0,0
2022-04-17 20:59:05,4045.07,356.8265,6355.110000000001,4394.64,67.26643333333332,36.333333333333336,0,0,0,0,0,0
2022-04-17 20:59:06,4032.1799999999994,233.78429999999997,5869.463333333333,4293.47,53.692918299999995,25.0,0,0,0,0,0,0
2022-04-17 20:59:07,4042.86,178.01608000000002,4993.946666666667,4229.8,35.38394619333334,8.666666666666666,0,0,0,0,0,0
2022-04-17 20:59:08,3985.63,76.31994,4339.843333333333,4191.12,0.03307496,6.333333333333333,0,0,0,0,0,0
2022-04-17 20:59:09,3989.05,15.622069999999999,4267.3533333333335,3999.74,0.02423336,0.0,0,0,0,0,0,0
2022-04-17 20:59:10,4066.7999999999997,15.15357,4230.5233333333335,3633.0,0.05755313333333333,0.0,0,0,0,0,0,0
2022-04-17 20:59:11,4109.16,500.58671,4163.386666666666,3425.98,32.02002436666667,8.666666666666666,0,0,0,0,0,0
2022-04-17 20:59:12,4074.5,515.97258,3861.056666666667,3090.7,56.255581,10.666666666666666,0,0,0,0,0,0
2022-04-17 20:59:13,4086.6,534.5393,3448.933333333334,2802.17,81.10763333333334,11.0,0,0,0,0,0,0
2022-04-17 20:59:14,3816.18,228.5713,3183.51,2802.17,104.62436666666667,11.333333333333334,0,0,0,0,1,0
2022-04-17 20:59:15,3542.43,613.4985,2914.5166666666664,2459.24,132.1170666666667,14.333333333333334,0,0,0,0,2,0
2022-04-17 20:59:16,2264.279,991.6089999999999,2743.963333333333,2434.74,165.13366666666667,19.333333333333332,1,2,0,0,3,0
