timestamp,dist_s,angle_s,mean_dist,min_dist,view_dist,average_mouse_speed,useful,useless,aiming,shooting,moving,class
2022-04-17 20:58:59,33522.69719999998,9497.766000000003,2961.752594594595,399.968,74.42843443552634,13.55,79,84,6,4,40,2
2022-04-17 20:59:00,33180.97119999999,9284.758500000004,2883.8957222222234,399.968,74.43202725810812,13.566666666666666,80,85,6,4,41,2
2022-04-17 20:59:01,32486.88219999999,9298.398000000003,2883.8957222222234,399.968,74.43581968194445,13.566666666666666,81,83,6,4,42,2
2022-04-17 20:59:02,31362.945199999987,9638.496400000004,2800.351314285715,399.968,74.71491453000003,13.566666666666666,83,83,6,4,43,2
2022-04-17 20:59:03,30164.659199999987,9677.500300000002,2707.5475294117655,399.968,74.5034120161765,13.716666666666667,83,83,6,4,44,2
2022-04-17 20:59:04,28972.44419999999,9722.087650000003,2569.6701818181828,399.968,74.31890025909092,13.883333333333333,83,85,6,4,45,2
2022-04-17 20:59:05,27890.626199999984,9619.624550000002,2491.520812500001,399.968,73.95410964218749,13.916666666666666,83,86,6,4,46,2
2022-04-17 20:59:06,26793.379199999992,9544.583550000003,2382.538903225807,399.968,75.02449059838709,13.316666666666666,84,90,6,4,47,2
2022-04-17 20:59:07,25831.513199999998,9500.402950000003,2230.125533333334,399.968,75.69420695166666,12.766666666666667,84,92,6,4,48,2
2022-04-17 20:59:08,24905.55019999999,9534.316950000002,2091.839172413793,399.968,74.64593822586207,12.733333333333333,85,93,6,4,49,2
2022-04-17 20:59:09,23786.46619999999,9560.317450000002,2008.9398571428574,399.968,77.31001620178571,12.916666666666666,89,95,6,4,50,2
2022-04-17 20:59:10,22670.816200000005,9582.742370000002,1923.0342962962964,399.968,80.17312481370371,13.283333333333333,91,97,6,4,51,2
2022-04-17 20:59:11,21653.114200000004,9700.72651,1832.4540769230766,399.968,83.25511475653845,13.4,91,101,6,4,52,2
2022-04-17 20:59:12,20504.208200000005,9818.688580000002,1737.9302399999995,399.968,86.5843101428,14.033333333333333,92,101,6,4,53,2
2022-04-17 20:59:13,19153.19480000001,9823.7528,1634.5981666666664,399.968,90.18757127375,14.066666666666666,96,101,6,4,53,2
2022-04-17 20:59:14,17893.135500000008,9485.8238,1528.4193913043475,399.968,89.93795263347828,13.833333333333334,99,101,6,4,54,2
2022-04-17 20:59:15,16774.5915,9539.9147,1448.413,399.968,90.720045935,13.8,100,103,6,4,55,2
2022-04-17 20:59:16,15484.458499999999,9543.7434,1340.4219545454548,399.968,91.21256866227272,13.833333333333334,104,103,7,4,56,2
2022-04-17 20:59:17,14473.843,9383.3249,1224.6200454545456,399.968,83.6455780690909,13.4,107,103,8,5,56,2
2022-04-17 20:59:18,13478.0857,8980.152242999997,1157.572772727273,399.968,79.8047780690909,13.15,112,103,9,6,55,2
2022-04-17 20:59:19,13351.6567,8574.043242999998,1095.0824285714286,399.968,75.33300559619047,12.883333333333333,112,101,10,7,54,2
2022-04-17 20:59:20,13056.705699999997,8183.311343,1095.0824285714286,399.968,75.33300559619047,12.8,113,99,11,7,54,2
2022-04-17 20:59:21,13095.259699999999,8089.077643,1095.0824285714286,399.968,75.33300559619047,12.616666666666667,111,101,11,7,54,2
2022-04-17 20:59:22,13468.6561,7219.931763,1086.5631363636364,399.968,75.66069170545455,12.116666666666667,107,103,11,7,55,2
2022-04-17 20:59:23,13519.855099999997,7114.200763,1072.673086956522,399.968,76.84770510956523,10.933333333333334,104,103,11,7,56,2
2022-04-17 20:59:24,13537.490099999997,7107.380462999999,1056.0446250000002,399.968,79.27192573,10.866666666666667,102,103,11,7,56,2
2022-04-17 20:59:25,13536.017099999997,6258.002563000001,1040.4312,399.968,76.1033988768,10.666666666666666,102,105,11,7,56,2
2022-04-17 20:59:26,13462.226099999996,6338.4317630000005,1040.4312,399.968,78.19342199692308,10.533333333333333,100,106,11,7,56,2
2022-04-17 20:59:27,13372.034399999999,6282.858063,1020.8217307692308,399.968,80.21681377481481,10.516666666666667,100,107,12,8,57,2
2022-04-17 20:59:28,13235.622399999997,6273.777663,994.7413703703704,307.788,77.3532266292857,10.316666666666666,100,107,12,9,57,2
2022-04-17 20:59:29,13171.444399999997,6184.413062999999,969.9436785714286,294.203,79.71421881448275,9.983333333333333,101,106,12,10,57,2
2022-04-17 20:59:30,13055.5574,6206.581262999999,952.5728620689654,291.602,82.22211152066666,9.833333333333334,102,103,12,10,57,2
2022-04-17 20:59:31,12916.5254,6593.594722999999,929.8469666666665,254.777,84.93607566516128,9.65,104,101,13,10,57,2
2022-04-17 20:59:32,12747.149399999998,6616.442292999999,919.8608064516128,254.777,87.653198300625,8.916666666666666,106,100,14,11,57,2
2022-04-17 20:59:33,12527.026399999999,6972.994092999999,888.4205483870966,201.685,88.379073300625,8.483333333333333,105,103,14,11,57,2
2022-04-17 20:59:34,12181.5654,6997.539092999999,866.9301612903223,189.735,86.875573300625,10.816666666666666,105,102,14,11,57,2
2022-04-17 20:59:35,12073.1175,7029.625292999999,853.0638387096772,189.735,89.434147425625,10.95,102,101,13,12,57,2
2022-04-17 20:59:36,12035.881800000001,6657.242157,837.1495161290318,189.735,86.452772425625,10.95,98,100,12,12,57,2
2022-04-17 20:59:37,11819.242199999999,6221.094518999999,825.9909032258062,189.735,84.09634572967742,10.716666666666667,98,95,12,13,57,2
2022-04-17 20:59:38,11659.965200000002,6207.3406190000005,823.5212499999997,189.735,84.384459925625,10.7,95,95,12,13,57,2
2022-04-17 20:59:39,11480.744,6620.620719,818.2699374999997,189.735,89.644986738125,12.15,94,94,12,13,57,2
2022-04-17 20:59:40,11243.478400000002,6721.163639,810.1625161290319,189.735,94.905459175625,12.916666666666666,94,88,12,13,57,2
2022-04-17 20:59:41,11049.243699999999,6437.481838999999,810.1625161290319,189.735,94.905459175625,13.05,94,82,12,13,57,2
2022-04-17 20:59:42,10873.190499999999,6505.405839000001,752.9869999999997,189.735,92.181618550625,15.25,94,81,12,13,57,2
2022-04-17 20:59:43,10537.9533,6522.164439000001,700.6256774193548,189.735,90.43568105062499,15.233333333333333,95,78,12,13,57,2
2022-04-17 20:59:44,10321.435299999997,6511.242039000001,692.05584375,189.735,91.58378162484847,15.516666666666667,94,76,13,13,57,2
2022-04-17 20:59:45,10182.393399999997,6516.307639000001,676.2815161290323,189.735,94.4457405503125,15.733333333333333,93,74,13,13,57,2
2022-04-17 20:59:46,10111.245099999998,6517.135719000001,659.8505161290325,189.735,98.1018317721875,15.716666666666667,88,74,13,12,57,2
2022-04-17 20:59:47,10025.388699999998,6568.040019000001,639.9095333333336,189.735,101.2662409580645,16.233333333333334,84,75,12,11,57,2
2022-04-17 20:59:48,9935.977999999996,6829.790019000001,622.6061666666667,189.735,97.54134080322581,15.783333333333333,81,72,13,11,57,2
2022-04-17 20:59:49,9796.015499999996,6838.980419,598.9947333333333,189.735,97.54183353516129,15.8,78,70,14,11,57,2
2022-04-17 20:59:50,9714.675899999995,6871.724469000001,576.1035666666667,189.735,100.96576614032257,15.833333333333334,76,71,13,10,57,2
2022-04-17 20:59:51,9549.339599999996,6869.906569000001,552.6498666666666,189.735,97.50840926612904,15.866666666666667,73,68,14,10,57,2
2022-04-17 20:59:52,9183.558199999998,6766.505189,549.1557586206898,189.735,92.79675824677419,15.466666666666667,72,65,14,10,57,2
2022-04-17 20:59:53,8977.0446,6837.266289000001,554.3339285714286,189.735,92.888896855,15.966666666666667,70,63,14,10,57,2
2022-04-17 20:59:54,8810.286999999998,6419.303489,554.3339285714286,189.735,92.888896855,15.933333333333334,67,61,14,10,57,2
2022-04-17 20:59:55,8556.421900000003,6379.894389,554.3339285714286,189.735,92.888896855,16.266666666666666,67,59,14,10,57,2
2022-04-17 20:59:56,8320.735900000003,5931.775388999999,554.3339285714286,189.735,92.888896855,16.183333333333334,69,59,14,10,56,2
2022-04-17 20:59:57,8148.939500000001,5851.192149,554.3339285714286,189.735,92.888896855,15.933333333333334,68,59,14,10,55,2
2022-04-17 20:59:58,7984.288200000003,5764.347549,563.6019655172414,189.735,89.89530897580646,15.616666666666667,67,59,14,10,55,2
2022-04-17 20:59:59,7839.560800000003,5767.858549,565.8756666666667,189.735,87.0865201453125,15.683333333333334,66,60,15,10,55,2
2022-04-17 21:00:00,7623.275900000001,5811.983749,560.5938387096774,189.735,87.93274680757577,15.85,66,61,15,10,55,2
2022-04-17 21:00:01,7396.669900000002,5832.985849000001,551.95040625,189.735,87.66861307794119,15.916666666666666,66,62,15,10,55,2
2022-04-17 21:00:02,7292.704100000003,5477.606549,542.5924848484848,189.735,87.82742413285716,17.383333333333333,66,61,16,10,54,2
2022-04-17 21:00:03,7190.210100000002,5409.653249,542.5924848484848,189.735,87.82742413285716,17.05,66,62,16,10,53,2
2022-04-17 21:00:04,7094.055700000002,5415.574549,542.5924848484848,189.735,87.82742413285716,17.95,66,60,16,10,53,2
2022-04-17 21:00:05,6938.548900000002,5528.340649000001,542.5924848484848,189.735,87.82742413285716,18.866666666666667,68,58,16,10,53,2
2022-04-17 21:00:06,6723.506400000002,5516.628649000001,542.5924848484848,189.735,87.82742413285716,20.966666666666665,68,54,16,10,53,2
2022-04-17 21:00:07,6450.153500000003,5514.880849000001,542.5924848484848,189.735,87.82742413285716,20.716666666666665,69,52,16,10,53,2
2022-04-17 21:00:08,6085.028000000002,5412.212749000001,542.5924848484848,189.735,87.82742413285716,20.966666666666665,68,51,16,10,53,2
2022-04-17 21:00:09,5913.2638000000015,5322.926858000001,542.5924848484848,189.735,87.82742413285716,20.466666666666665,64,49,16,10,53,2
2022-04-17 21:00:10,5781.6132000000025,5301.242558000001,542.5924848484848,189.735,87.82742413285716,20.1,62,47,16,10,53,2
2022-04-17 21:00:11,5573.315200000001,5198.021958000001,542.5924848484848,189.735,87.82742413285716,20.05,62,43,16,10,53,2
2022-04-17 21:00:12,5465.3841999999995,5100.141658000001,542.5924848484848,189.735,87.82742413285716,19.466666666666665,61,43,16,10,53,2
2022-04-17 21:00:13,5488.6492,5453.911658000001,542.5924848484848,189.735,87.82742413285716,19.45,57,43,16,10,54,2
2022-04-17 21:00:14,5464.5403000000015,5304.6703050000015,544.6212352941176,189.735,90.21910679583334,19.25,54,43,16,10,54,2
2022-04-17 21:00:15,5323.630400000002,5233.439935000001,545.3861714285714,189.735,92.5154282337838,19.183333333333334,53,41,16,10,54,2
2022-04-17 21:00:16,5319.638400000002,5202.113293000001,543.1267142857143,189.735,94.94200390945947,19.133333333333333,49,41,15,10,54,2
2022-04-17 21:00:17,5317.1146,5180.622793000001,537.5481470588236,189.735,97.57913715833334,19.116666666666667,46,41,14,9,54,2
2022-04-17 21:00:18,5332.0545,5180.204450000001,523.3362727272728,189.735,98.34675822000001,19.116666666666667,41,41,13,8,55,2
2022-04-17 21:00:19,5402.3095,5180.204450000001,518.7861470588236,189.735,100.48382049166668,19.116666666666667,40,41,12,7,56,2
2022-04-17 21:00:20,5365.6808,5165.761750000001,513.219542857143,189.735,102.39171723513513,19.116666666666667,39,39,11,7,56,2
2022-04-17 21:00:21,5177.6643,5104.22345,506.93105555555564,189.735,104.19706678157895,18.966666666666665,39,36,11,7,56,2
2022-04-17 21:00:22,4850.4282,5495.202330000001,495.4817142857144,189.735,104.78233615405405,19.033333333333335,38,34,11,7,56,2
2022-04-17 21:00:23,4685.3748,5654.220330000001,487.49317647058825,189.735,104.83290104722222,20.366666666666667,39,32,11,7,56,2
2022-04-17 21:00:24,4527.928799999999,5695.19163,481.85387878787884,189.735,103.97015536285714,20.733333333333334,40,31,11,7,55,2
