timestamp,dist_s,angle_s,mean_dist,min_dist,view_dist,average_mouse_speed,useful,useless,aiming,shooting,moving,class
2022-04-17 20:58:59,12234.817,851.26435,5926.058888888889,4293.47,66.36000548999999,14.4,0,6,0,0,0,0
2022-04-17 20:59:00,12921.470000000001,630.81363,5766.4800000000005,4229.8,58.931063857999995,14.4,0,5,0,0,0,0
2022-04-17 20:59:01,13246.16,633.25749,5617.644000000001,4191.12,51.505652487999996,14.4,0,2,0,0,0,0
2022-04-17 20:59:02,13363.560000000001,606.75182,5456.404,3999.74,45.041425497999995,14.4,0,1,0,0,0,0
2022-04-17 20:59:03,13455.260000000002,587.2341999999999,5282.626000000001,3633.0,36.861429798,13.2,0,1,0,0,0,0
2022-04-17 20:59:04,13443.54,1071.93115,4964.5470000000005,3425.98,38.395079798,15.4,0,1,0,0,0,0
2022-04-17 20:59:05,13470.149999999998,952.3969500000001,4786.358,3090.7,37.069049797999995,16.0,0,0,0,0,0,0
2022-04-17 20:59:06,13500.31,793.3774500000001,4497.514999999999,2802.17,40.458039797999994,10.8,0,0,0,0,0,0
2022-04-17 20:59:07,13277.57,909.6179500000001,4130.065,2802.17,51.612639798,8.6,0,0,0,0,1,0
2022-04-17 20:59:08,12967.509999999998,1209.06895,3754.1799999999994,2459.24,56.52423979800001,9.4,0,0,0,0,2,0
2022-04-17 20:59:09,11732.409,1551.20215,3559.8650000000002,2434.74,73.89026430800001,9.1,1,2,0,0,3,0
2022-04-17 20:59:10,10816.636,1950.90487,3474.4733333333334,2434.74,82.09961771111111,9.6,1,6,0,0,4,0
2022-04-17 20:59:11,9726.009000000002,2104.23301,3374.0174999999995,2434.74,92.3568966375,11.6,3,7,0,0,5,0
2022-04-17 20:59:12,8384.220599999999,2979.9980800000003,3256.655714285714,2434.74,105.54713471428572,14.7,8,7,0,0,5,0
2022-04-17 20:59:13,7170.277600000001,3103.1633,3096.4483333333337,2434.74,123.12065000000001,21.9,12,9,0,0,5,0
2022-04-17 20:59:14,5982.4206,2655.2475000000004,2900.3959999999997,2434.74,128.55902,19.9,15,11,0,0,6,0
2022-04-17 20:59:15,4804.757600000001,3541.6737000000007,2803.3549999999996,2434.74,142.5158,20.6,17,11,0,0,7,0
2022-04-17 20:59:16,3622.7175999999995,3567.3470000000007,2743.963333333333,2434.74,165.13366666666667,23.4,19,13,0,0,8,0
2022-04-17 20:59:17,2714.7035999999994,3513.5070000000005,2475.725,2434.74,164.461,21.9,21,13,0,0,7,0
2022-04-17 20:59:18,1950.0705999999998,3190.2279000000003,2469.87,2434.74,173.712,21.9,23,15,0,0,7,0
2022-04-17 20:59:19,2071.5506,2933.4379000000004,,,,22.7,23,15,0,0,7,0
2022-04-17 20:59:20,1946.5105999999996,2553.6481000000003,,,,23.6,23,15,0,0,7,0
2022-04-17 20:59:21,2022.9065999999998,2401.9276400000003,,,,23.5,22,16,0,0,7,0
2022-04-17 20:59:22,2319.415,1523.96287,,,,24.9,17,18,0,0,8,0
2022-04-17 20:59:23,2499.319,1438.6240699999998,1188.0,1152.77,108.125,23.8,14,19,0,0,9,0
2022-04-17 20:59:24,2740.279,1815.2308699999999,1082.6415,886.959,140.88400000000001,26.9,12,18,0,0,9,0
2022-04-17 20:59:25,2763.008,931.74947,1020.688,859.542,93.92660933333333,25.7,14,19,1,0,9,2
